product_id,time_viewed,top
5785421,81,4779
5635105,81,4779
5710587,81,4779
5886737,81,4779
5857259,81,4779
5883777,81,4779
5842672,81,4779
5853325,81,4779
5766941,81,4779
5843548,81,4779
5818359,81,4779
5689124,81,4779
5597376,81,4779
5561554,81,4779
5661520,81,4779
5771941,81,4779
5839715,81,4779
5846454,81,4779
5668326,81,4779
5893671,81,4779
5811703,80,4848
5811437,80,4848
5729546,80,4848
5876798,80,4848
5668428,80,4848
5801132,80,4848
5852991,80,4848
5689737,80,4848
5820759,80,4848
5858914,80,4848
5875941,80,4848
5710314,80,4848
5840415,80,4848
5547428,80,4848
5876026,80,4848
5843547,80,4848
5696191,80,4848
84902,80,4848
5627737,80,4848
5802729,80,4848
5847366,80,4848
5766282,80,4848
5759106,80,4848
5884038,80,4848
5760773,80,4848
5813068,80,4848
5886424,80,4848
5723521,80,4848
8084,80,4848
35674,80,4848
5862254,80,4848
5880531,80,4848
5861811,80,4848
20894,80,4848
5804280,80,4848
5767497,80,4848
5861618,80,4848
5853236,80,4848
5887271,80,4848
5834292,80,4848
5810137,80,4848
5885591,80,4848
5843949,80,4848
5649466,80,4848
5857274,80,4848
5808304,80,4848
5827005,80,4848
5819391,80,4848
5618217,80,4848
5863850,80,4848
5861101,80,4848
5697056,80,4848
5876792,80,4848
5697017,80,4848
5753486,80,4848
5650145,80,4848
5693514,80,4848
5862307,80,4848
5814784,80,4848
5879116,80,4848
5724570,79,4908
5862721,79,4908
5815689,79,4908
5868468,79,4908
5814527,79,4908
5779402,79,4908
5820712,79,4908
5700197,79,4908
5770017,79,4908
5676051,79,4908
5787965,79,4908
5826693,79,4908
5820732,79,4908
5823460,79,4908
5691775,79,4908
5754896,79,4908
5838116,79,4908
5685703,79,4908
5699722,79,4908
5540771,79,4908
5751173,79,4908
5870838,79,4908
5858979,79,4908
5548104,79,4908
5875352,79,4908
5834172,79,4908
5885310,79,4908
5649209,79,4908
5838504,79,4908
5823607,79,4908
5859377,79,4908
5873346,79,4908
5815266,79,4908
5261,79,4908
5875415,79,4908
5772461,79,4908
5829793,79,4908
5854813,79,4908
5865807,79,4908
5854112,79,4908
5887680,79,4908
5670337,79,4908
6601,79,4908
5824148,79,4908
5886337,79,4908
5561040,79,4908
5859464,79,4908
5702396,79,4908
5778109,79,4908
5838956,79,4908
5842139,79,4908
5804022,79,4908
5697073,79,4908
5848408,79,4908
5853246,79,4908
5847435,79,4908
5811368,79,4908
5773172,79,4908
5896722,79,4908
5899852,79,4908
5736325,79,4908
5734544,79,4908
36542,79,4908
5854816,79,4908
5521,78,4972
5823474,78,4972
5839663,78,4972
5804531,78,4972
5675804,78,4972
5782127,78,4972
5782958,78,4972
5873430,78,4972
38661,78,4972
5292,78,4972
5725594,78,4972
5724633,78,4972
5863522,78,4972
5549808,78,4972
5587750,78,4972
5700827,78,4972
5888553,78,4972
5819269,78,4972
5756771,78,4972
5753485,78,4972
5830318,78,4972
5724647,78,4972
5869086,78,4972
11719,78,4972
4914,78,4972
5714909,78,4972
5875310,78,4972
5668003,78,4972
5809236,78,4972
5795995,78,4972
5747788,78,4972
5667009,78,4972
5846097,78,4972
5854293,78,4972
5677459,78,4972
5681612,78,4972
5819243,78,4972
5683896,78,4972
5853238,78,4972
5692244,78,4972
5758926,78,4972
5810901,78,4972
5724505,78,4972
5841988,78,4972
15189,78,4972
5690213,78,4972
5772450,78,4972
5799113,78,4972
5872905,78,4972
5699812,78,4972
5812042,78,4972
5809105,78,4972
4639,78,4972
5782035,78,4972
5769905,78,4972
5851314,78,4972
5685670,78,4972
5697496,78,4972
5834929,78,4972
5787040,78,4972
5886550,78,4972
5649473,78,4972
5884002,77,5034
5854830,77,5034
5745383,77,5034
5745821,77,5034
5803083,77,5034
5739059,77,5034
5803085,77,5034
5699774,77,5034
5527227,77,5034
5838582,77,5034
5878150,77,5034
5837124,77,5034
5729898,77,5034
5885140,77,5034
5772288,77,5034
5610170,77,5034
15732,77,5034
5807540,77,5034
5752491,77,5034
5862001,77,5034
5780332,77,5034
5801010,77,5034
5844301,77,5034
5778734,77,5034
5797141,77,5034
5692047,77,5034
5706753,77,5034
5601887,77,5034
5683381,77,5034
5836147,77,5034
5744423,77,5034
5600447,77,5034
5802540,77,5034
5823966,77,5034
5713113,77,5034
5751178,77,5034
5823458,77,5034
5879115,77,5034
5837638,77,5034
5668430,77,5034
5889469,77,5034
5548100,77,5034
5886738,77,5034
5846101,77,5034
5885632,77,5034
33954,77,5034
5628493,77,5034
5677437,77,5034
5866170,77,5034
5809540,77,5034
5848426,77,5034
5830539,77,5034
5835858,77,5034
5870077,77,5034
5696150,77,5034
5752494,77,5034
8394,77,5034
4104,77,5034
5711362,77,5034
5781348,77,5034
5866137,77,5034
5853739,77,5034
5786838,77,5034
5848309,77,5034
5713016,77,5034
5861610,77,5034
5753837,77,5034
5713438,77,5034
5785197,77,5034
5772457,77,5034
5807816,77,5034
33957,77,5034
5823599,77,5034
5866196,77,5034
5663779,77,5034
5773174,77,5034
5726399,77,5034
5886199,77,5034
5782034,77,5034
5837646,77,5034
5896417,77,5034
5895408,76,5115
5866855,76,5115
5724612,76,5115
5812034,76,5115
5823554,76,5115
5684509,76,5115
5855513,76,5115
5740530,76,5115
5850313,76,5115
5850298,76,5115
5837648,76,5115
5707751,76,5115
5586026,76,5115
5811422,76,5115
5826181,76,5115
5782028,76,5115
5866570,76,5115
5869590,76,5115
5830635,76,5115
5807067,76,5115
59992,76,5115
5840088,76,5115
5711050,76,5115
5830542,76,5115
5774339,76,5115
5547430,76,5115
5876381,76,5115
6648,76,5115
5695818,76,5115
5864643,76,5115
5683351,76,5115
5830628,76,5115
5676247,76,5115
5875677,76,5115
5800999,76,5115
5815568,76,5115
5830622,76,5115
5875720,76,5115
5826995,76,5115
5696336,76,5115
5690235,76,5115
5803483,76,5115
5779822,76,5115
5793700,76,5115
5815634,76,5115
5609692,76,5115
5549784,76,5115
5584856,76,5115
5812620,76,5115
5687470,76,5115
5862742,76,5115
5798925,76,5115
5839181,76,5115
5696903,76,5115
5794072,76,5115
5848200,76,5115
5563606,76,5115
5712695,76,5115
5690464,76,5115
5781719,76,5115
5823587,76,5115
5730210,76,5115
5878164,76,5115
5843947,76,5115
5824841,76,5115
5887568,76,5115
5808570,76,5115
5858555,76,5115
5714055,76,5115
5885120,76,5115
5852513,76,5115
5686815,76,5115
5881770,76,5115
5611067,76,5115
5635080,76,5115
5802640,76,5115
5835326,76,5115
5889186,76,5115
5880198,76,5115
5809138,75,5194
5823624,75,5194
5724628,75,5194
5864463,75,5194
5736340,75,5194
5826598,75,5194
5812754,75,5194
5834503,75,5194
5703537,75,5194
5859181,75,5194
5797157,75,5194
5820756,75,5194
5809856,75,5194
5877498,75,5194
5847330,75,5194
5627736,75,5194
5697459,75,5194
5859188,75,5194
5710654,75,5194
5782443,75,5194
5864573,75,5194
6691,75,5194
37049,75,5194
5881771,75,5194
5826197,75,5194
5758939,75,5194
5896618,75,5194
5896613,75,5194
5896611,75,5194
5819228,75,5194
6463,75,5194
5724578,75,5194
5552034,75,5194
5809152,75,5194
5886721,75,5194
5861896,75,5194
5622671,75,5194
5839692,75,5194
5689729,75,5194
5808319,75,5194
5815159,75,5194
5842662,75,5194
5848406,75,5194
5856774,75,5194
5803885,75,5194
5852359,75,5194
5834719,75,5194
5873431,75,5194
5696190,75,5194
5805102,75,5194
5876796,75,5194
5819251,75,5194
5811775,75,5194
5774944,75,5194
5563776,75,5194
5592504,75,5194
5861729,75,5194
5853555,75,5194
5565062,75,5194
5828221,75,5194
5858595,75,5194
35367,75,5194
5707760,75,5194
5846107,75,5194
5843549,75,5194
5666626,75,5194
5869149,75,5194
5877186,75,5194
5845353,75,5194
5885772,75,5194
5733784,75,5194
5861319,75,5194
5763396,75,5194
5773216,74,5267
15761,74,5267
5867074,74,5267
5807875,74,5267
5873070,74,5267
5560976,74,5267
24344,74,5267
5811648,74,5267
5773348,74,5267
5888350,74,5267
5701859,74,5267
5869071,74,5267
5322,74,5267
5724596,74,5267
5862653,74,5267
5804464,74,5267
5833785,74,5267
5704761,74,5267
5854810,74,5267
5830550,74,5267
5815147,74,5267
5759105,74,5267
5823573,74,5267
5865146,74,5267
5686812,74,5267
5843554,74,5267
5847352,74,5267
5859191,74,5267
5895885,74,5267
5886536,74,5267
5587766,74,5267
5796094,74,5267
5726235,74,5267
5755164,74,5267
5788711,74,5267
5889183,74,5267
5779240,74,5267
5893067,74,5267
5668426,74,5267
5758053,74,5267
5850510,74,5267
5861155,74,5267
5814648,74,5267
5746052,74,5267
5794074,74,5267
5784904,74,5267
5724303,74,5267
4542,74,5267
8700,74,5267
5884340,74,5267
5708573,74,5267
5891053,74,5267
5774945,74,5267
5844889,74,5267
59002,74,5267
5851607,74,5267
5858229,74,5267
5650629,74,5267
5597234,74,5267
5892051,74,5267
5872994,74,5267
5867959,74,5267
5875785,74,5267
5724605,74,5267
5724586,74,5267
5811647,74,5267
5814844,74,5267
5556132,74,5267
5809785,74,5267
5871011,74,5267
5784902,74,5267
5396,74,5267
5802542,73,5339
5824602,73,5339
60182,73,5339
5772712,73,5339
5599205,73,5339
5561508,73,5339
5771969,73,5339
5746436,73,5339
5794148,73,5339
5889890,73,5339
5712497,73,5339
5622079,73,5339
5824803,73,5339
5863527,73,5339
5808566,73,5339
5810907,73,5339
5760335,73,5339
5848409,73,5339
5649740,73,5339
5775874,73,5339
5823545,73,5339
5886518,73,5339
5804001,73,5339
5853241,73,5339
5858194,73,5339
5819253,73,5339
5653747,73,5339
5754850,73,5339
5815120,73,5339
5774338,73,5339
5818360,73,5339
5848998,73,5339
5649277,73,5339
5674753,73,5339
5845356,73,5339
5823495,73,5339
5736093,73,5339
5866399,73,5339
5823631,73,5339
5745753,73,5339
5837645,73,5339
5276,73,5339
5869119,73,5339
5699773,73,5339
5676325,73,5339
5864801,73,5339
5853528,73,5339
5873171,73,5339
5887569,73,5339
5819224,73,5339
5699799,73,5339
5643941,73,5339
5699771,73,5339
5732038,73,5339
5677986,73,5339
5804357,73,5339
5811774,73,5339
5752479,73,5339
5767573,73,5339
5892288,73,5339
5838580,73,5339
5885593,73,5339
5851608,73,5339
5877449,73,5339
5862278,73,5339
5766127,73,5339
5737786,73,5339
5677026,73,5339
5678118,73,5339
5779806,73,5339
5841192,73,5339
5838739,73,5339
5875430,73,5339
4705,72,5412
5166,72,5412
5830510,72,5412
5649456,72,5412
5834931,72,5412
5832483,72,5412
5892292,72,5412
5724600,72,5412
7703,72,5412
5786497,72,5412
5734280,72,5412
5793057,72,5412
5801772,72,5412
5875446,72,5412
5726398,72,5412
5835948,72,5412
5695650,72,5412
5876015,72,5412
5793073,72,5412
5886421,72,5412
5731674,72,5412
5858117,72,5412
5650460,72,5412
5747150,72,5412
5850315,72,5412
5887689,72,5412
5843778,72,5412
5835703,72,5412
5809915,72,5412
5731807,72,5412
5859489,72,5412
5870645,72,5412
5872876,72,5412
5857867,72,5412
5886702,72,5412
5814820,72,5412
5851625,72,5412
5893674,72,5412
5723491,72,5412
5848079,72,5412
5797139,72,5412
5837621,72,5412
5844906,72,5412
5794075,72,5412
5836510,72,5412
5766383,72,5412
5825010,72,5412
5845333,72,5412
5743912,72,5412
5858178,72,5412
5650429,72,5412
5883784,72,5412
5869348,72,5412
5873234,72,5412
28104,72,5412
5864471,72,5412
5674915,72,5412
5734534,72,5412
5842196,72,5412
4668,72,5412
5786625,72,5412
5815140,72,5412
5770047,72,5412
5847337,72,5412
5802439,72,5412
5605937,72,5412
5685604,72,5412
5835254,72,5412
5861743,72,5412
5784905,72,5412
5848199,72,5412
5814177,71,5483
5650465,71,5483
5712993,71,5483
5804037,71,5483
5848083,71,5483
5849719,71,5483
5709100,71,5483
5859373,71,5483
5838756,71,5483
89312,71,5483
5732031,71,5483
34774,71,5483
5840279,71,5483
5815657,71,5483
5853243,71,5483
5755860,71,5483
5760769,71,5483
5859082,71,5483
5810462,71,5483
5811767,71,5483
5842184,71,5483
5826992,71,5483
5807876,71,5483
5773321,71,5483
5693518,71,5483
5869131,71,5483
5769907,71,5483
5833786,71,5483
5712697,71,5483
5834926,71,5483
5859199,71,5483
5772307,71,5483
5636339,71,5483
5834646,71,5483
5830785,71,5483
5491,71,5483
5650440,71,5483
5641942,71,5483
5804664,71,5483
6943,71,5483
5817114,71,5483
5859466,71,5483
4092,71,5483
5865601,71,5483
5686933,71,5483
5529473,71,5483
5724569,71,5483
5724577,71,5483
5842948,71,5483
5712793,71,5483
5819580,71,5483
5851619,71,5483
5851758,71,5483
5769898,71,5483
5784048,71,5483
5854295,71,5483
5758964,71,5483
5783005,71,5483
5866055,71,5483
5794156,71,5483
5865860,71,5483
5864579,71,5483
5844258,71,5483
5870986,71,5483
5814043,71,5483
5650592,71,5483
5842373,71,5483
5645755,71,5483
5866171,71,5483
5891257,71,5483
5884306,71,5483
5857362,71,5483
5731070,71,5483
5730520,71,5483
5831851,71,5483
5618226,71,5483
5816535,71,5483
5649082,71,5483
6901,71,5483
8199,71,5483
5805749,71,5483
5780718,71,5483
5617824,71,5483
5587774,71,5483
5887707,71,5483
5747152,71,5483
5864461,71,5483
5858116,71,5483
5839689,71,5483
5839080,71,5483
5714945,71,5483
5635082,71,5483
5793053,71,5483
5837654,71,5483
5808019,71,5483
5883089,71,5483
5893680,71,5483
5899832,71,5483
5759486,70,5581
5709122,70,5581
5878934,70,5581
5851893,70,5581
5775871,70,5581
5529447,70,5581
5885840,70,5581
5846448,70,5581
5734485,70,5581
5886551,70,5581
5784673,70,5581
5734507,70,5581
5695646,70,5581
5867610,70,5581
5857286,70,5581
5770065,70,5581
5857872,70,5581
5711729,70,5581
5781741,70,5581
5858225,70,5581
60000,70,5581
5773185,70,5581
5788120,70,5581
5861736,70,5581
5861726,70,5581
5869586,70,5581
5843745,70,5581
5662280,70,5581
5529096,70,5581
5834652,70,5581
5857018,70,5581
5734499,70,5581
5792796,70,5581
5869142,70,5581
5820725,70,5581
5889594,70,5581
5619869,70,5581
59986,70,5581
5859474,70,5581
5592506,70,5581
5848062,70,5581
5887009,70,5581
5873072,70,5581
5864585,70,5581
5865602,70,5581
5831520,70,5581
5689730,70,5581
5870202,70,5581
5809220,70,5581
9823,70,5581
5818391,70,5581
5829062,70,5581
5569524,70,5581
9811,70,5581
40102,70,5581
5674745,70,5581
5635122,70,5581
5614841,70,5581
5782134,70,5581
5823530,70,5581
5886475,70,5581
5822342,70,5581
5871013,70,5581
5879109,70,5581
5731723,70,5581
5830498,70,5581
5830505,70,5581
5888070,70,5581
5887265,70,5581
5729904,70,5581
5887757,70,5581
5839641,69,5652
5796095,69,5652
5781338,69,5652
5784995,69,5652
5837093,69,5652
24331,69,5652
5796988,69,5652
5814699,69,5652
5886693,69,5652
5800920,69,5652
5677455,69,5652
5786529,69,5652
5823655,69,5652
5891378,69,5652
5836509,69,5652
5858660,69,5652
5820088,69,5652
5861555,69,5652
5815632,69,5652
5772311,69,5652
5700190,69,5652
5867784,69,5652
5833333,69,5652
5842090,69,5652
5703553,69,5652
5736319,69,5652
5628026,69,5652
5694167,69,5652
5760786,69,5652
5889461,69,5652
5808496,69,5652
19379,69,5652
5622673,69,5652
5772478,69,5652
5812955,69,5652
5624537,69,5652
5881788,69,5652
5775518,69,5652
5714057,69,5652
15760,69,5652
5712990,69,5652
59978,69,5652
5758957,69,5652
5814823,69,5652
5848331,69,5652
5815569,69,5652
5738760,69,5652
5753490,69,5652
5853602,69,5652
5896189,69,5652
5897978,69,5652
5774210,69,5652
5813875,69,5652
5859338,69,5652
5753868,69,5652
5812124,69,5652
37504,69,5652
5734512,69,5652
4997,69,5652
5830632,69,5652
5723514,69,5652
5688034,69,5652
5830621,69,5652
5802134,69,5652
5887678,69,5652
5705014,69,5652
5675299,69,5652
5852052,69,5652
60184,69,5652
5867612,69,5652
5854114,69,5652
5711691,69,5652
5678163,69,5652
5835395,69,5652
5759171,69,5652
5866487,69,5652
5852397,69,5652
5710108,69,5652
5724676,69,5652
5812055,69,5652
5781744,69,5652
5561042,69,5652
5826188,69,5652
5596064,69,5652
5685402,69,5652
5811707,68,5737
26750,68,5737
5325,68,5737
5744187,68,5737
5756074,68,5737
5895879,68,5737
5896600,68,5737
5697016,68,5737
5887958,68,5737
5875306,68,5737
5890139,68,5737
5650136,68,5737
5861352,68,5737
5757703,68,5737
5892067,68,5737
5549802,68,5737
5723485,68,5737
5723498,68,5737
5851110,68,5737
5886206,68,5737
29914,68,5737
5868467,68,5737
5847812,68,5737
5806379,68,5737
5816398,68,5737
5827355,68,5737
5853688,68,5737
5567914,68,5737
5883075,68,5737
5850008,68,5737
5656411,68,5737
5822645,68,5737
59988,68,5737
5881658,68,5737
5830618,68,5737
5885386,68,5737
72429,68,5737
5656123,68,5737
5686807,68,5737
5866396,68,5737
5793292,68,5737
5776364,68,5737
24346,68,5737
5883984,68,5737
5796874,68,5737
5697060,68,5737
5885855,68,5737
5833114,68,5737
5712516,68,5737
5823775,68,5737
5557804,68,5737
5875392,68,5737
5856187,68,5737
5838676,68,5737
5887037,68,5737
5889474,68,5737
5875448,68,5737
5700078,68,5737
5681609,68,5737
5882576,68,5737
5339,68,5737
5556136,68,5737
5703132,68,5737
5866187,68,5737
5814894,68,5737
5774991,68,5737
5760336,68,5737
5745573,68,5737
5854385,68,5737
5614838,68,5737
5854110,68,5737
5769890,68,5737
5738814,68,5737
5786294,68,5737
5830654,68,5737
5866136,68,5737
5649104,68,5737
24762,68,5737
57323,68,5737
5599779,68,5737
5877349,68,5737
5840020,68,5737
5689319,67,5819
5730985,67,5819
5822642,67,5819
5587662,67,5819
5712518,67,5819
5884283,67,5819
5877607,67,5819
5840280,67,5819
5700073,67,5819
5883341,67,5819
5860194,67,5819
5851089,67,5819
5740998,67,5819
5696195,67,5819
5769931,67,5819
5850353,67,5819
5867828,67,5819
5859177,67,5819
5653147,67,5819
5850563,67,5819
5711115,67,5819
5758923,67,5819
5801972,67,5819
5858899,67,5819
5697020,67,5819
5691639,67,5819
5778721,67,5819
5693529,67,5819
5783001,67,5819
5887572,67,5819
5836148,67,5819
5734497,67,5819
5736311,67,5819
5705033,67,5819
5807870,67,5819
5858888,67,5819
5878163,67,5819
5799054,67,5819
5804019,67,5819
5770525,67,5819
5830269,67,5819
5891032,67,5819
5763843,67,5819
5723406,67,5819
5894798,67,5819
5811689,67,5819
5853231,67,5819
5864872,67,5819
5688872,67,5819
5819227,67,5819
4959,67,5819
5666437,67,5819
5889606,67,5819
5561518,67,5819
5774334,67,5819
5873073,67,5819
5773199,67,5819
5711150,67,5819
5678022,67,5819
5843080,67,5819
5689318,67,5819
5587656,67,5819
5803519,67,5819
5818355,67,5819
5683633,67,5819
5603931,67,5819
5870819,67,5819
5859449,67,5819
5769894,67,5819
5853439,67,5819
35362,67,5819
5663277,67,5819
5883849,67,5819
5823661,67,5819
5687121,67,5819
5734949,67,5819
5842162,67,5819
5852383,67,5819
5875399,67,5819
5853320,67,5819
5882776,67,5819
5809858,67,5819
5660214,67,5819
5842667,67,5819
24678,66,5903
5836549,66,5903
5745256,66,5903
5861727,66,5903
15763,66,5903
5861603,66,5903
5890811,66,5903
5819240,66,5903
5861715,66,5903
5776146,66,5903
5868470,66,5903
5028,66,5903
5827584,66,5903
5550824,66,5903
5804265,66,5903
5889602,66,5903
5737909,66,5903
5843948,66,5903
36541,66,5903
5819233,66,5903
5751391,66,5903
5753875,66,5903
59899,66,5903
5862268,66,5903
5854383,66,5903
5875321,66,5903
5833633,66,5903
5857934,66,5903
5853756,66,5903
5599778,66,5903
5830617,66,5903
44141,66,5903
5652260,66,5903
5883310,66,5903
5826993,66,5903
5731722,66,5903
5773353,66,5903
5843779,66,5903
5857320,66,5903
5624087,66,5903
5842143,66,5903
5677649,66,5903
5847573,66,5903
5870651,66,5903
5736178,66,5903
5724669,66,5903
5699735,66,5903
5835329,66,5903
5783328,66,5903
5723068,66,5903
5808313,66,5903
6368,66,5903
5748913,66,5903
5822354,66,5903
5751179,66,5903
5848082,66,5903
5853561,66,5903
5693026,66,5903
5724606,66,5903
5568464,66,5903
5783937,66,5903
5812041,66,5903
5801135,66,5903
5857327,66,5903
5766600,66,5903
5686288,66,5903
5809268,66,5903
5654992,66,5903
5875372,66,5903
5811662,66,5903
5802652,66,5903
5802593,66,5903
5770183,66,5903
5836520,66,5903
5819235,66,5903
5834925,66,5903
5780709,66,5903
5859471,66,5903
5887008,66,5903
5710614,66,5903
5764746,66,5903
5886714,66,5903
5809096,66,5903
5690794,66,5903
5688693,66,5903
5696187,66,5903
5824601,66,5903
5839648,66,5903
5847438,66,5903
5783564,66,5903
5797217,66,5903
5797260,66,5903
5858191,66,5903
5723507,66,5903
5834737,66,5903
5890128,66,5903
5861321,66,5903
5893837,66,5903
5896605,66,5903
5896604,66,5903
5896616,66,5903
5897625,66,5903
5811702,65,6005
5895406,65,6005
5894646,65,6005
5895878,65,6005
5895889,65,6005
5896606,65,6005
5772291,65,6005
5677454,65,6005
5837118,65,6005
8072,65,6005
5700083,65,6005
5683554,65,6005
5859409,65,6005
5804015,65,6005
5844308,65,6005
5771389,65,6005
5820529,65,6005
5700025,65,6005
5886998,65,6005
5865014,65,6005
5670756,65,6005
5864625,65,6005
5779802,65,6005
5659772,65,6005
5756124,65,6005
5814193,65,6005
5837468,65,6005
5852093,65,6005
5803686,65,6005
5888580,65,6005
5771957,65,6005
5854904,65,6005
5851634,65,6005
5829069,65,6005
5811645,65,6005
5831633,65,6005
5869133,65,6005
5814719,65,6005
24675,65,6005
5792812,65,6005
5858477,65,6005
5683377,65,6005
5916,65,6005
5672888,65,6005
5886554,65,6005
5803508,65,6005
5772453,65,6005
5809210,65,6005
5842091,65,6005
5866936,65,6005
5862227,65,6005
5810669,65,6005
5585440,65,6005
5862921,65,6005
5853244,65,6005
5836548,65,6005
5843567,65,6005
5846353,65,6005
6377,65,6005
5873626,65,6005
5889465,65,6005
5820717,65,6005
84831,65,6005
5891161,65,6005
5723497,65,6005
5805913,65,6005
5678409,65,6005
5815137,65,6005
5869349,65,6005
5766592,65,6005
5796986,65,6005
5862628,65,6005
5854382,65,6005
5882765,65,6005
5843788,65,6005
5761116,65,6005
5742752,65,6005
5884237,65,6005
5841319,65,6005
5878742,65,6005
5786621,65,6005
5866560,65,6005
5780294,65,6005
5359,65,6005
5714052,65,6005
5772462,65,6005
5684588,65,6005
5886715,65,6005
5561550,65,6005
5650421,65,6005
5811840,65,6005
5793055,65,6005
5701856,65,6005
5782954,65,6005
5550058,65,6005
5760097,65,6005
5741315,65,6005
5848429,65,6005
5862654,65,6005
5760787,65,6005
5666748,65,6005
5650454,64,6106
5758947,64,6106
5635092,64,6106
5813815,64,6106
5797136,64,6106
5851638,64,6106
5883789,64,6106
6375,64,6106
5858481,64,6106
5885119,64,6106
5885864,64,6106
5812925,64,6106
5853473,64,6106
5815112,64,6106
5749145,64,6106
5846383,64,6106
5746847,64,6106
5844146,64,6106
5760781,64,6106
5858026,64,6106
5788525,64,6106
34719,64,6106
5734959,64,6106
5872980,64,6106
5859476,64,6106
5812806,64,6106
5877191,64,6106
5618237,64,6106
5886697,64,6106
5726167,64,6106
5763413,64,6106
5700955,64,6106
5827370,64,6106
5808291,64,6106
5837633,64,6106
5766385,64,6106
5836841,64,6106
5551,64,6106
5886709,64,6106
5786305,64,6106
5744017,64,6106
5854579,64,6106
5649092,64,6106
5821547,64,6106
5815655,64,6106
5772438,64,6106
5864642,64,6106
5878938,64,6106
5896156,64,6106
5896157,64,6106
5787013,64,6106
24378,64,6106
5890135,64,6106
5886557,64,6106
5781349,64,6106
5775521,64,6106
5542264,64,6106
5755876,64,6106
5889468,64,6106
5864466,64,6106
5777223,64,6106
5770016,64,6106
5367,64,6106
5813864,64,6106
5834170,64,6106
5689116,64,6106
5832484,64,6106
5892291,64,6106
5879619,64,6106
5799114,64,6106
5734954,64,6106
5859330,64,6106
5714117,64,6106
5839637,64,6106
5858883,64,6106
5847173,64,6106
5584854,64,6106
5694169,64,6106
5873156,64,6106
5788712,64,6106
5715605,64,6106
5833637,64,6106
5734962,64,6106
5842952,64,6106
5678117,64,6106
5861733,64,6106
40642,64,6106
5858657,64,6106
5854120,64,6106
5803299,64,6106
5875333,64,6106
5852099,64,6106
5886740,64,6106
5779268,64,6106
5687480,64,6106
5726196,64,6106
5868887,64,6106
7787,64,6106
5850314,64,6106
5810723,64,6106
5677987,64,6106
5871008,64,6106
5811953,64,6106
5864469,64,6106
5650173,64,6106
5780345,64,6106
5883091,64,6106
5866148,63,6213
5772459,63,6213
5698605,63,6213
5724640,63,6213
5825559,63,6213
5820719,63,6213
5859468,63,6213
5788730,63,6213
5839723,63,6213
5696331,63,6213
5694210,63,6213
5770012,63,6213
5651958,63,6213
5837101,63,6213
5587746,63,6213
5542266,63,6213
5664658,63,6213
5858027,63,6213
5804007,63,6213
5415,63,6213
5859453,63,6213
5893673,63,6213
5893847,63,6213
5894346,63,6213
5897987,63,6213
5568212,63,6213
5746449,63,6213
5863204,63,6213
5837467,63,6213
5814535,63,6213
5777414,63,6213
5649074,63,6213
24677,63,6213
5864870,63,6213
5647150,63,6213
5855123,63,6213
5772468,63,6213
5737608,63,6213
5882605,63,6213
5857896,63,6213
5862269,63,6213
5857045,63,6213
5740485,63,6213
5887267,63,6213
5649417,63,6213
5868799,63,6213
5745320,63,6213
5850355,63,6213
5694075,63,6213
5858318,63,6213
5831579,63,6213
5757570,63,6213
5677239,63,6213
5848416,63,6213
5871059,63,6213
5808545,63,6213
5839049,63,6213
5876010,63,6213
5834174,63,6213
5550158,63,6213
5836529,63,6213
5709077,63,6213
5813851,63,6213
5822322,63,6213
5770019,63,6213
5884231,63,6213
5889903,63,6213
5855727,63,6213
5840116,63,6213
5885385,63,6213
5851154,63,6213
5811507,63,6213
5693963,63,6213
5809258,63,6213
5796980,63,6213
5705000,63,6213
5711149,63,6213
5814539,63,6213
5805496,63,6213
5892284,63,6213
5851640,63,6213
5847348,63,6213
5823657,63,6213
5854106,63,6213
5858224,63,6213
5808976,63,6213
5648255,63,6213
5766381,63,6213
5755142,63,6213
5835302,63,6213
5861626,63,6213
5851642,63,6213
5767370,63,6213
5661291,63,6213
5771960,63,6213
5057,63,6213
5875952,63,6213
5753054,63,6213
5837644,63,6213
5714915,63,6213
5846384,63,6213
5857936,63,6213
5853701,63,6213
5875428,63,6213
5875763,63,6213
5527,62,6318
5811709,62,6318
5567968,62,6318
5782125,62,6318
5853037,62,6318
5873638,62,6318
5666627,62,6318
5649811,62,6318
5864542,62,6318
5847367,62,6318
5817689,62,6318
5814100,62,6318
5708568,62,6318
5861386,62,6318
5708652,62,6318
5733780,62,6318
5849556,62,6318
5861994,62,6318
6627,62,6318
5857339,62,6318
5858111,62,6318
5875270,62,6318
5819117,62,6318
5882653,62,6318
5797787,62,6318
5725669,62,6318
5772477,62,6318
5711714,62,6318
57324,62,6318
5574064,62,6318
5811868,62,6318
5758943,62,6318
5797146,62,6318
5628001,62,6318
5797792,62,6318
5570740,62,6318
5822921,62,6318
5006,62,6318
5886763,62,6318
5784117,62,6318
57289,62,6318
5819221,62,6318
5650434,62,6318
5724576,62,6318
5724623,62,6318
5724661,62,6318
5650594,62,6318
5842655,62,6318
5813059,62,6318
5540777,62,6318
5851894,62,6318
5769922,62,6318
5791011,62,6318
5834722,62,6318
6325,62,6318
5867994,62,6318
5820720,62,6318
5850515,62,6318
5781360,62,6318
5862575,62,6318
5893829,62,6318
5891277,62,6318
5895407,62,6318
5899846,62,6318
5692917,62,6318
5736429,62,6318
5773175,62,6318
5545470,62,6318
5746447,62,6318
5834495,62,6318
5835167,62,6318
5840089,62,6318
5662283,62,6318
5649107,62,6318
5707857,62,6318
